,Dinero prestado,Patrimonio inicial,Hijos,Nivel de estudios
67,1.9697247586671593,2.5815675725205205,No,Secundaria
68,2.7024831968437075,1.7655960359390548,Si,Master
69,1.8357847870804163,1.4010616922791246,No,Doctorado
70,1.1162756581415505,2.3424700661864803,Si,Grado medio
71,1.9800187934525537,2.2814230216989726,Si,Doctorado
72,1.500711716355176,1.813606622893234,No,Bachiller
73,2.081356229902116,2.988334737819768,Si,Doctorado
74,2.0330511576460473,2.3423884076967347,Si,Master
75,2.181704213874755,1.8100049645172998,No,Bachiller
76,2.104161385144766,2.3366165776343077,No,Bachiller
77,1.568357271084221,2.049954867872265,No,Secundaria
78,2.2546881674249883,1.4624782318279475,No,Bachiller
79,1.7902062410520747,2.2666689195758534,No,Bachiller
80,1.9684740890159196,2.3086303237370167,No,Secundaria
81,2.065862347799565,2.381935657900406,Si,Doctorado
82,2.4674547845850423,2.196966416406679,Si,Master
83,2.40112249389168,1.7425590897050103,No,Secundaria
84,2.590742156738636,2.1340473709669734,No,Grado medio
85,2.370015348597724,1.1256198603073932,No,Doctorado
86,1.906763532282293,1.5349884638100724,No,Universidad
87,2.18662245765409,1.1199688503074157,No,Grado medio
88,1.369926542244838,2.18006596256646,Si,Secundaria
89,1.6106212777817042,2.897718045988056,No,Universidad
90,2.287021122210728,1.9239111968148972,Si,Bachiller
91,1.3921305920538765,2.071954943234503,No,Secundaria
92,2.50670958528518,2.780400180247649,Si,Bachiller
93,2.03205784948313,2.0617501317845845,No,Secundaria
94,2.386509787516074,1.3066224355163665,Si,Bachiller
95,1.7875805871003725,1.988287604923619,Si,Grado medio
96,2.5130928732791733,1.938729404749664,Si,Master
97,1.2735925767397762,1.2770251683364267,No,Doctorado
98,2.08209103190363,2.2017021662736362,Si,Doctorado
99,2.4453262568534107,1.974748199782765,Si,Secundaria
100,2.6577456189194133,2.4201582351500486,No,Grado medio
101,1.0352434070395868,1.5710377332548031,Si,Master
102,2.287229958306465,1.1440151559380922,Si,Bachiller
103,2.4826056049477923,2.084333806488056,No,Secundaria
104,2.231936971132762,1.5535893034148853,Si,Universidad
105,1.5985197118866705,1.3993204597940054,No,Universidad
106,2.1255603129263183,1.4626129610990635,Si,Secundaria
107,1.7659901020209736,2.1856091418395356,Si,Universidad
108,2.120936436159439,2.3572074470863673,No,Universidad
109,2.1584497147925337,2.1908143925580545,Si,Grado medio
110,1.6268823232563028,2.220234995827854,No,Master
111,1.809570499731452,2.077090755816842,Si,Bachiller
112,1.9608849724293818,2.1486906315582406,Si,Master
113,2.7118631986319706,2.293723895250732,No,Master
114,1.8476378503699837,1.6131737263600257,No,Bachiller
115,2.104255698736347,2.1982777391608286,No,Secundaria
116,2.612135357433172,1.284934523906336,Si,Bachiller
117,2.330195459622325,2.2759697616421914,Si,Doctorado
118,2.054012433157249,1.833771134200949,No,Master
119,2.0643984172437726,1.8358669917515313,No,Universidad
120,2.0129825672089843,2.294927283930069,No,Master
121,1.934922976617968,1.6598325848517492,Si,Grado medio
122,1.1274693731306087,2.120246958527418,No,Universidad
123,1.8287469298066532,1.2916375260529458,Si,Grado medio
124,1.4644715569836648,2.096700624444745,No,Grado medio
125,1.575728023368935,2.1873535619725626,Si,Doctorado
126,2.6092170077792107,2.026517350548407,No,Universidad
127,1.1620734198111575,1.720899211410467,No,Secundaria
128,2.0936823612770175,2.448052157327126,Si,Secundaria
129,2.298902328698518,1.5675214753312234,No,Bachiller
130,1.4538538348955918,2.06382194810596,Si,Doctorado
131,2.156859452492786,1.548796000491645,No,Doctorado
132,1.7144796473094526,2.9088488474076795,No,Master
133,1.7052238119713663,2.7802430077919715,No,Master
134,2.375712148604446,2.0937312701242345,Si,Grado medio
135,2.062220318934741,2.3703772622691246,Si,Master
136,2.026600552453572,2.600794163532504,Si,Doctorado
137,2.216089015001251,1.9062407519895548,No,Doctorado
138,2.0773973086324498,2.7446611597899047,No,Master
139,2.3557570809818746,2.1414798547418834,No,Secundaria
140,2.1698971784599737,2.3023032269726733,No,Secundaria
141,1.9811075681955246,1.6456463603349096,No,Universidad
142,2.1543162530420434,2.234134072976698,Si,Universidad
143,2.0830822475605006,1.8165272642135049,No,Grado medio
144,1.6935145456657261,1.633207589970966,No,Doctorado
145,2.1870678736790112,1.7043964253494588,No,Master
146,1.86786333123655,1.8358198138529227,No,Universidad
147,2.2535703742542488,1.8843883287110668,No,Secundaria
148,2.744868224902836,2.591732823786975,Si,Master
149,2.056056197814355,1.31375101722982,Si,Universidad
150,1.821137653703849,1.187525062451739,Si,Secundaria
151,2.1091350166255873,2.529419790645327,No,Doctorado
152,1.9604222104875488,1.5451175347421895,Si,Doctorado
153,2.21114739019624,2.2052887152090204,No,Grado medio
154,1.4917350627956945,1.9977330141424707,Si,Doctorado
155,2.325482149023776,2.912795191319975,No,Universidad
156,0.9230286384012416,2.0845653403011983,No,Bachiller
157,2.4897952742476903,2.8367592184740142,No,Doctorado
158,1.698555517219177,2.0955553946401517,Si,Grado medio
159,2.0409316252323726,1.9648150897920098,No,Bachiller
160,2.130171972308039,1.8433440793892486,Si,Master
161,2.311147309918121,1.8368097525881506,No,Bachiller
162,2.251566076328139,2.2427722700221664,No,Universidad
163,2.5311616911107184,2.3574353690635608,Si,Secundaria
164,2.3399151898834725,1.8362392100307652,No,Universidad
165,1.7929734314450563,2.1964980061404042,No,Secundaria
166,1.7645836527283276,1.8154254520980362,No,Secundaria
167,1.972665237723104,2.2139467257028325,No,Doctorado
168,2.002106924115453,1.948534796940644,Si,Doctorado
169,2.3921391831251193,2.0007140010749755,No,Grado medio
170,2.4480629115322476,1.8328411204206436,Si,Grado medio
171,2.5714547117713815,2.859975745461044,Si,Master
172,3.0382675628216687,1.934864818399002,Si,Grado medio
173,2.014738461901182,2.042850735153711,Si,Doctorado
174,1.89678497529311,1.873343116532337,Si,Universidad
175,1.8924702970491578,2.7379626255158476,No,Bachiller
176,1.3892321112582509,2.001455828331908,No,Grado medio
177,1.973691522845426,2.1061701692874717,Si,Secundaria
178,0.9318902073612751,1.7198313707189494,No,Doctorado
179,2.411173638861413,1.1264744566197553,Si,Doctorado
180,1.9878902225678832,2.2071168146802593,No,Universidad
181,1.4929859935624004,1.3502741733834713,No,Master
182,1.7032214994022348,1.6917317997479535,Si,Bachiller
183,2.084817948166913,2.331553431820489,No,Master
184,2.4652333633544736,1.7607750977349808,Si,Doctorado
185,2.5806374726538692,2.5759076793184597,Si,Universidad
186,1.9019273575736766,2.798687305531058,Si,Doctorado
187,2.892712045820488,2.656260043571412,Si,Grado medio
188,0.980105553041277,1.2383735997280916,No,Master
189,2.078133314743826,1.8215025300613747,No,Grado medio
190,1.9990224862429944,1.9356251162847458,No,Universidad
191,2.0609797409354575,2.7713272987293402,Si,Master
192,1.505641001580969,2.110027383332221,No,Grado medio
193,1.9089276529759525,2.435807375460326,Si,Master
194,1.8252401189431409,1.3034770934194175,Si,Bachiller
195,2.078136945935245,1.9624162032295147,No,Doctorado
196,1.373984842662144,2.3473554750315815,Si,Grado medio
197,2.3063650869058123,1.8653719757785936,Si,Grado medio
198,2.0971594396690763,1.8357685478237569,Si,Universidad
199,2.8080214237373,1.9665293517039817,Si,Grado medio
200,1.4993930482224065,2.311549248280457,Si,Doctorado
201,1.701790920843714,1.255775646745639,No,Universidad
202,1.822638529309069,1.2626279127602986,No,Bachiller
203,2.08081043087492,0.8007395222887788,No,Bachiller
204,2.5384210307925232,1.6986120530765327,Si,Grado medio
205,2.140171068596438,2.0506538994021164,No,Doctorado
206,0.9570522330464817,2.270429695971522,Si,Bachiller
207,1.7826185097747551,2.1946666128435846,No,Bachiller
208,1.8462144859544563,1.8784810603285036,Si,Master
209,2.2531570614921526,2.3140974569443973,No,Grado medio
210,1.9835691702115799,1.5248958586809913,No,Doctorado
211,1.5578127326409084,1.4248020371797259,Si,Universidad
212,1.7853781515567,2.2391311931070876,No,Grado medio
213,2.442679243725667,1.870204529489709,Si,Grado medio
214,2.2524025481235666,2.0688359157832776,Si,Universidad
215,1.5079485649401811,2.2750327879879033,Si,Universidad
216,2.1729168610997824,1.614358188677951,No,Bachiller
217,1.7827344591853576,2.5155629917123394,No,Doctorado
218,2.059187370086854,1.9923156685215078,No,Master
219,1.8734273104971504,1.1865870001385486,No,Grado medio
220,2.3931420324819084,2.2343082394265785,Si,Secundaria
221,2.838571988185353,1.3139831354834066,No,Secundaria
222,2.3215079990896577,2.2756024468592018,Si,Secundaria
223,2.464891465331656,2.158918781848412,No,Grado medio
224,1.8512469058942504,1.9173108158251677,Si,Universidad
225,2.1866907217926057,1.8444128218072955,Si,Universidad
226,1.4064826043376004,1.8181359248197486,Si,Master
227,1.5297488087964133,2.0229327611558894,No,Doctorado
228,1.6891348090178848,2.4500363170239257,No,Master
229,2.0963792384369144,2.0223416759887476,No,Master
230,1.97064682739885,2.49746881700523,Si,Universidad
231,1.3763305961257708,2.3695674611696735,Si,Bachiller
232,1.536495017183807,2.029376761433998,No,Master
233,2.097101803060422,1.948688330933236,Si,Master
234,2.4748757273134703,2.465813994742111,No,Bachiller
235,2.0098245224855438,2.44463853189414,Si,Bachiller
236,2.5896871612305468,2.711570252953769,No,Universidad
237,2.603465822509642,2.436154569842307,Si,Doctorado
238,2.392288972124535,2.990036641093488,No,Universidad
239,1.5069727563814668,1.8107740088328002,Si,Universidad
240,1.7858076981298516,2.5655397958145145,No,Universidad
241,2.3273175507570594,2.460620790167664,No,Grado medio
242,1.2076220639364084,2.164208266240762,Si,Bachiller
243,1.1645682805784303,1.8274510968037976,Si,Universidad
244,2.333199171931887,2.65623995211415,Si,Universidad
245,1.1282609058846087,2.5630017978542385,No,Secundaria
246,1.8845451745174633,1.3102453810969807,No,Doctorado
247,2.389977632356301,2.24408465202207,Si,Doctorado
248,2.917374866479511,2.5510642686806007,No,Bachiller
249,2.169901914343079,1.8141437135192668,No,Bachiller
250,2.6512766931787537,1.906991436631943,No,Secundaria
251,2.1206484711503393,1.9678186682324759,No,Doctorado
252,1.4181948521342407,1.0413818230417657,No,Doctorado
253,1.6598790255692568,2.368299123975429,No,Master
254,2.5353180179549186,1.7229038950276232,No,Universidad
255,2.5187935977929947,1.6260583138100235,Si,Bachiller
256,1.9038600351864774,0.9146895642897854,No,Grado medio
257,3.088140212990081,2.385973452698514,No,Secundaria
258,1.5293031417175385,3.503698368872924,Si,Master
259,2.423771667021154,2.6906326896157053,Si,Bachiller
260,1.670575819737396,2.3310798198947356,Si,Grado medio
261,1.8765494621739134,1.4923162206968994,Si,Universidad
262,2.8027140292554575,2.196487911902943,Si,Universidad
263,1.7948825763116534,0.9777960662929195,Si,Secundaria
264,2.506517229256458,2.8377945468895245,Si,Secundaria
265,2.43424955598809,1.549573252497357,No,Grado medio
266,2.586922044647606,2.519921068913222,No,Bachiller
267,2.252121953942085,1.7676816239813902,No,Doctorado
268,1.9972019941965127,1.971576488409608,Si,Secundaria
269,1.9342957357879544,1.477567285361253,Si,Secundaria
270,2.2953024301808815,1.912631477767355,No,Grado medio
271,1.9157424782042614,0.5390966634003378,Si,Doctorado
272,2.3074219068699886,1.7773843822687425,No,Secundaria
273,1.7452594816041773,2.718524502253023,Si,Grado medio
274,2.3741306654165277,1.3571818184459574,Si,Universidad
275,2.1827670148793716,2.17277650126126,No,Bachiller
276,1.4998609561640412,1.9106838875809524,No,Grado medio
277,1.2097648672012808,1.3209180673623866,No,Bachiller
278,1.1552961073196424,2.0672748803522474,No,Doctorado
279,2.462290755121737,1.274123941448925,No,Master
280,1.9093833729628942,2.1196020718227966,Si,Doctorado
281,1.4546551985774745,1.147074948965904,No,Master
282,1.3440172488220674,2.00173538207419,Si,Secundaria
283,1.9118906426885884,1.8805263018403158,Si,Universidad
284,2.2727403267349433,2.3410875762868977,No,Bachiller
285,1.7176370757978943,3.0156769033994744,No,Master
286,1.7340692921052603,1.7813344810028202,Si,Secundaria
287,1.90123011442807,2.4622119039111117,No,Grado medio
288,2.00815517676324,2.808736066447657,No,Doctorado
289,1.2884397232046363,2.2675498533080596,No,Grado medio
290,1.4918484232866356,1.7011880472492862,Si,Universidad
291,2.419592821373836,0.944620832664522,Si,Doctorado
292,2.105364288245096,1.82304336557962,No,Secundaria
293,2.147534390406579,2.193290579825986,Si,Bachiller
294,2.4061969249317925,2.1109823407509296,No,Grado medio
295,2.272067040716141,2.6608155928584045,No,Universidad
296,1.9021029655127473,2.325580966602811,Si,Doctorado
297,1.2247338383911108,2.6224354334848745,Si,Doctorado
298,2.9839773084272525,2.9087202163058654,No,Grado medio
299,1.490523439146443,2.188025633230914,Si,Bachiller
300,2.344339756751921,2.4037356492942856,No,Master
301,2.075127136557875,2.676763167979393,No,Master
302,1.7439244882306086,2.007531878797968,Si,Secundaria
303,2.1355350888391555,2.5287668220283193,No,Universidad
304,2.611774821717375,2.033845564890319,Si,Master
305,1.7688375559532616,2.6824342111790136,No,Grado medio
306,1.9614022534810824,2.625365230918228,Si,Grado medio
307,1.5310318741100366,2.0009814342427,No,Universidad
308,2.269466524881312,1.7485623168115905,Si,Secundaria
309,1.611428556162933,2.3549184590008596,No,Grado medio
310,2.1989804059211657,1.8139637659363208,Si,Bachiller
311,2.1879908351436943,1.868606807404764,No,Universidad
312,1.5552521969759854,2.0936230540006995,No,Master
313,1.7730677335981249,2.899024101351825,No,Bachiller
314,1.9713662092813131,1.9292270200642474,No,Universidad
315,2.1029536330438985,1.5105005520502135,No,Bachiller
316,2.751381024476672,1.660927057054673,No,Bachiller
317,2.621967953767754,2.4183841555008834,Si,Doctorado
318,2.1722876136742526,2.101096322977883,No,Bachiller
319,2.4721620898612064,2.0460275553435663,No,Master
320,2.787184903316966,1.8497064565759969,Si,Master
321,2.046551994798224,2.846529041161348,No,Secundaria
322,1.3969301480681287,1.1623316607507836,Si,Grado medio
323,2.778186739075447,1.649730212429498,Si,Grado medio
324,2.7347871475767027,2.272398701500215,No,Grado medio
325,2.5273687991451923,1.426256722079713,No,Secundaria
326,2.0540796461797717,1.7723822730509342,No,Master
327,2.4237229874441035,1.2674459880684497,Si,Secundaria
328,1.3050654480309132,1.7946366279312338,Si,Doctorado
329,2.9452897729520986,1.7972106063299187,Si,Universidad
330,2.08937762055016,1.9507961976482926,Si,Master
331,1.9794981338437398,2.137899431556735,No,Secundaria
332,1.0473925650098566,2.935218533601134,Si,Doctorado
333,2.816787852382003,1.728591801884711,No,Doctorado
334,1.8428065961377458,1.071742631973585,Si,Doctorado
335,2.391867321267429,1.146540481907224,Si,Master
336,2.4261725722327747,2.545453999831115,No,Master
337,2.3048573209289525,2.307552122005034,Si,Secundaria
338,1.681759593349091,2.025530996500621,No,Bachiller
339,2.953409335155807,1.485354006029044,Si,Doctorado
340,1.4573993823230103,2.3455371307199746,No,Master
341,2.331265548802015,1.2604418057487154,No,Doctorado
342,2.5184302115339294,1.9666566236870169,Si,Universidad
343,2.2553165301302265,2.346032093219658,Si,Doctorado
344,1.813862598132247,1.758709640990331,Si,Bachiller
345,2.1955755639233248,2.2778040522694427,No,Universidad
346,2.508497721843065,2.4730355509762685,Si,Master
347,1.9429907777436453,2.239900728076372,Si,Doctorado
348,1.61846241287701,1.9371668533201396,Si,Universidad
349,2.469272672975797,1.3829794029052582,Si,Universidad
350,2.826691186382063,2.202384029752694,No,Universidad
351,1.598608041926505,1.6594590696577498,Si,Grado medio
352,2.029003276460923,2.2285064514633754,No,Master
353,1.9337094865810587,2.321854443113447,No,Universidad
354,2.626592125012717,1.8829980327470472,No,Universidad
355,2.0277206180366454,1.4879942260262848,Si,Bachiller
356,1.9175161831954504,1.0589852767151335,Si,Grado medio
357,2.1349085121628817,2.5601161950436007,No,Grado medio
358,2.8503522753055375,2.3154904423886364,Si,Grado medio
359,1.775939175722921,2.64721300657953,No,Master
360,2.134665780964576,1.7234714101036996,Si,Master
361,0.9815808460853144,2.2049312331678634,Si,Universidad
362,1.7197762796466467,2.5689339493912557,Si,Grado medio
363,1.6182523196411345,2.23502093139757,Si,Doctorado
364,2.583381713207235,2.2948117465761158,Si,Universidad
365,1.8233664008681643,2.4906236686282694,No,Universidad
366,1.4891861860612718,2.1372546642097667,No,Universidad
367,2.1527975471258625,2.784797878651645,No,Doctorado
368,1.873618864816427,2.4685411003374496,Si,Universidad
369,2.2717476421913037,1.1795186316716866,Si,Secundaria
370,2.6231133876683517,2.165615787037016,Si,Bachiller
371,1.3689229738727016,2.8145926042749605,Si,Universidad
372,2.264974261660397,1.1440073503855186,Si,Universidad
373,2.4222431583815345,2.0485982049864133,Si,Bachiller
374,2.222075555402715,2.1819535963555294,Si,Secundaria
375,2.566303464478886,2.076572770525386,Si,Doctorado
376,3.123061080777903,1.588208296448021,No,Grado medio
377,2.083300384295929,2.430388082410826,Si,Secundaria
378,1.5647741079352477,2.124219357476881,Si,Grado medio
379,2.1372611408763755,2.41605624373748,Si,Master
380,1.950249167842164,2.418968770256505,Si,Bachiller
381,2.5412702687137223,1.3477634420300326,Si,Universidad
382,1.4128486341323057,2.490825184225818,No,Grado medio
383,1.8348394105194523,2.019449173570392,No,Universidad
384,1.576298414747741,1.4997524652839322,Si,Master
385,1.9246728770012498,2.593908743606594,No,Secundaria
386,2.1063562252555688,1.7083112336065105,Si,Universidad
387,2.0046792678466927,2.6047823125440708,No,Doctorado
388,2.6844751632645143,1.1410444900443504,No,Grado medio
389,1.936517299831936,1.8199858416414485,No,Bachiller
390,1.7260586409565568,1.2119644939716494,Si,Bachiller
391,2.5689327165302682,2.3332622416036086,Si,Master
392,2.53514210285383,2.0366906763507497,Si,Secundaria
393,2.423423043341523,2.208865187180398,Si,Doctorado
394,2.5683814795037456,2.1698411768723207,No,Master
395,1.3799499345446486,2.046429126006826,Si,Bachiller
396,1.370268696242023,1.9045513856835927,Si,Grado medio
397,1.2777372820406927,1.8184222780926491,No,Bachiller
398,1.6534390697446977,1.8434279965714084,No,Doctorado
399,2.302615873345797,2.6503736189845934,Si,Secundaria
400,2.03563810691992,2.874238073755919,Si,Doctorado
401,1.905656123316304,2.737636706567123,Si,Bachiller
402,2.4721940769554243,2.0173655654567924,Si,Universidad
403,1.8589547355555327,1.9735449747142502,Si,Doctorado
404,2.2061964365965556,1.5922104302754116,Si,Universidad
405,2.333550768358251,2.3518926816255052,Si,Bachiller
406,2.7715731548470393,2.2913531456569105,No,Universidad
407,1.8219029526592607,1.840157819330132,Si,Master
408,1.8476755659050226,2.498448801234911,No,Master
409,2.364621339875221,1.9109613593586399,Si,Bachiller
410,2.2408358032108535,1.5032716120592113,Si,Universidad
411,2.4552632345850016,2.3400868536884056,Si,Secundaria
412,1.2822490877117598,2.4800252291932314,No,Bachiller
413,2.758952100726635,1.8937210158696252,No,Bachiller
414,1.7260327070403885,2.0332973566102233,No,Secundaria
415,1.991278255528653,2.06967209620367,Si,Master
416,2.0275503750070407,1.8464743134324815,Si,Grado medio
417,2.7513799185830927,1.6353788812393188,No,Universidad
418,2.20067434654204,1.860466424496931,No,Grado medio
419,1.9255148962374917,1.2962388194510521,Si,Master
420,2.3005224411913905,2.5892168651706804,No,Grado medio
421,2.4287000423612524,1.7966154866242992,Si,Universidad
422,1.5996055363560187,1.9424215314676174,Si,Grado medio
423,1.280821274847251,1.7126337615444138,Si,Master
424,1.6944318159057172,1.7437973205478854,No,Grado medio
425,2.2436737015146413,1.8272419961853217,No,Bachiller
426,2.0064046578573156,1.6905617843592688,Si,Bachiller
427,2.0983071032698883,1.5584206595258077,Si,Secundaria
428,1.1928484219623383,2.29150310812508,Si,Secundaria
429,1.5422524324388807,1.6496765038347339,No,Universidad
430,2.324509744057223,2.0109449463990092,No,Universidad
431,1.6837823918415236,1.2968130579861668,No,Bachiller
432,1.643192827355223,2.0512824007848174,Si,Master
433,2.2282216535899733,2.339664945880285,Si,Secundaria
434,2.437385977293042,2.1183515214246293,No,Bachiller
435,2.840854626127182,1.5644201167271004,Si,Doctorado
436,2.38219636238762,2.144130029795863,No,Secundaria
437,1.585057885957678,2.299334830399699,No,Master
438,1.323261727817661,1.5295079842225334,No,Universidad
439,2.1215990957123405,1.71933013181326,Si,Grado medio
440,1.7680673677508616,1.8194089531271227,No,Master
441,2.0452795945901125,2.1103539949161356,Si,Secundaria
442,2.188666415296263,2.1253777727428305,Si,Bachiller
443,2.2246094286777827,2.0660044864512637,Si,Grado medio
444,1.643206148769928,3.2212643328238286,Si,Master
445,2.016339642820523,2.0842213828410117,No,Secundaria
446,2.16000913386986,1.8563162713970076,Si,Grado medio
447,1.8882918471243164,1.9175643769350295,Si,Universidad
448,2.531826803722845,2.336147126034259,No,Master
449,1.4798002478647279,2.258325146177947,No,Grado medio
450,2.3153177847075765,2.7527652048300935,Si,Master
451,1.4528379445319408,2.012765768328024,No,Secundaria
452,2.666007334862665,1.6835579357331492,Si,Master
453,1.757421150152507,2.448118619017711,No,Secundaria
454,1.6831659064832287,1.9461442822608808,Si,Bachiller
455,1.4698475380080156,1.1125216022709972,Si,Master
456,2.978403800205143,3.044752082633642,Si,Bachiller
457,1.9606199998791192,2.530586705130844,Si,Bachiller
458,1.9190611472215018,2.187355842816604,No,Universidad
459,2.761080028665125,1.6934685473299413,No,Master
460,1.7553217762421383,2.228078539624629,No,Grado medio
461,1.9414021238642953,2.2199854653995574,Si,Bachiller
462,2.9933293232923175,1.7845204238231256,No,Master
463,1.8067136383020903,2.1604795539862454,Si,Doctorado
464,1.9568062458041129,2.51613387303499,Si,Grado medio
465,2.0309489915917984,0.906409428630349,Si,Doctorado
466,1.6643561003229634,2.1841053903131553,No,Master
467,1.762190479974448,2.3036899667288826,No,Doctorado
468,2.198614415638398,2.713391077066829,No,Doctorado
469,2.2612000894348756,2.0421861027476966,No,Secundaria
470,1.748570950137894,2.112035642334643,No,Master
471,2.0084360786109174,1.8892075253679055,Si,Grado medio
472,1.7084452971741169,1.7836145105698988,Si,Doctorado
473,2.6755153994093632,2.3385692386069183,Si,Bachiller
474,1.785433656829883,2.3530621055911816,Si,Universidad
475,2.2349557414248755,3.0449699831977552,No,Universidad
476,1.9016860804036404,1.814286508206431,No,Grado medio
477,1.6647573834972635,1.7838316997752337,Si,Master
478,2.0812037754616566,2.915134121142867,Si,Bachiller
479,1.8095221834327475,2.7850467864192807,No,Secundaria
480,1.2930901158905423,2.5825446777580083,No,Master
481,1.807211650332075,1.3486663826610727,Si,Universidad
482,1.0506664850860714,1.7921161443923566,Si,Bachiller
483,2.408408061650461,1.9318484812038577,Si,Grado medio
484,1.646965715662129,2.211909508937782,No,Bachiller
485,2.229213765845482,1.8649267535915817,Si,Doctorado
486,1.6931534175912293,1.774502827834454,No,Doctorado
487,1.5741253744751258,1.590192711622442,No,Doctorado
488,1.5104365694507509,1.3390352296121462,No,Secundaria
489,2.2160898802279942,1.5097591966665633,Si,Master
490,1.9348701513957647,1.1483126077316785,Si,Master
491,2.4474172606340288,2.089726090179016,No,Grado medio
492,2.0080808497634486,2.3862367303242498,Si,Grado medio
493,2.2144382651161045,1.414803693069362,Si,Secundaria
494,1.5182746431434702,1.578740613567331,Si,Master
495,2.3786871783773127,2.0271971938117836,No,Master
496,1.714412568649695,2.000641574754546,No,Bachiller
497,2.8920850696020253,0.892765712290303,Si,Secundaria
498,2.288484596611383,1.586472859079603,Si,Bachiller
499,2.75066128222927,1.9804407674493627,Si,Secundaria
500,2.780622542277384,1.9165829402152406,No,Grado medio
501,1.4832737547960502,1.464916733262168,Si,Universidad
502,2.3516865898973536,1.4601246251279085,No,Universidad
503,1.9249944258687735,2.461087502321767,No,Grado medio
504,2.6042023998380053,2.1153113598925812,No,Secundaria
505,1.3733950969753832,2.0698426163365213,No,Doctorado
506,1.9176317286917928,1.3410807522012553,Si,Doctorado
507,1.4711468507698275,1.7556998905915346,No,Grado medio
508,2.820687736233368,1.870845603000485,No,Master
509,1.6969183659239726,2.315046359693205,No,Doctorado
510,1.774045416226855,1.8700071532273634,Si,Grado medio
511,2.5494145420103766,1.4381633649749472,No,Bachiller
512,1.7347753164789708,2.437536079931934,No,Doctorado
513,2.6484631568700494,2.4965699581497915,No,Bachiller
514,2.2065531649025747,1.8854669853215351,Si,Universidad
